"","AREAYEAR","industry_pool","AREA","YEAR","employment","occ_code","ayo","inc","tot_pop","college_pct","over25_pct","median_home_value","tot_emp"
"4541","220202017","business_services","22020",2017,15150,11,"22020201711",63353,241356,0.397962637505695,0.636528613334659,215600,142377
"4542","220202017","consumer_services","22020",2017,60315,12,"22020201712",63353,241356,0.397962637505695,0.636528613334659,215600,142377
"4543","220202017","goods_producing","22020",2017,21628,13,"22020201713",63353,241356,0.397962637505695,0.636528613334659,215600,142377
"4544","220202017","logistics_util","22020",2017,68087,14,"22020201714",63353,241356,0.397962637505695,0.636528613334659,215600,142377
"4545","220202017","public_nonprofit","22020",2017,5182,15,"22020201715",63353,241356,0.397962637505695,0.636528613334659,215600,142377
"4546","220202018","business_services","22020",2018,18326,11,"22020201811",65073,245471,0.382795977104421,0.629870738294951,221400,139102
"4547","220202018","consumer_services","22020",2018,60227,12,"22020201812",65073,245471,0.382795977104421,0.629870738294951,221400,139102
"4548","220202018","goods_producing","22020",2018,19745,13,"22020201813",65073,245471,0.382795977104421,0.629870738294951,221400,139102
"4549","220202018","logistics_util","22020",2018,73202,14,"22020201814",65073,245471,0.382795977104421,0.629870738294951,221400,139102
"4550","220202018","public_nonprofit","22020",2018,5370,15,"22020201815",65073,245471,0.382795977104421,0.629870738294951,221400,139102
"4551","220202019","business_services","22020",2019,16432,11,"22020201911",62820,246145,0.40418547654876,0.639854557273152,236100,143120
"4552","220202019","consumer_services","22020",2019,61266,12,"22020201912",62820,246145,0.40418547654876,0.639854557273152,236100,143120
"4553","220202019","goods_producing","22020",2019,22326,13,"22020201913",62820,246145,0.40418547654876,0.639854557273152,236100,143120
"4554","220202019","logistics_util","22020",2019,69304,14,"22020201914",62820,246145,0.40418547654876,0.639854557273152,236100,143120
"4555","220202019","public_nonprofit","22020",2019,4458,15,"22020201915",62820,246145,0.40418547654876,0.639854557273152,236100,143120
"4556","220602016","business_services","22060",2016,3954,11,"22060201611",69135,65622,0.271497193950347,0.640821675657554,205300,34543
"4557","220602016","consumer_services","22060",2016,13449,12,"22060201612",69135,65622,0.271497193950347,0.640821675657554,205300,34543
"4558","220602016","goods_producing","22060",2016,4597,13,"22060201613",69135,65622,0.271497193950347,0.640821675657554,205300,34543
"4559","220602016","logistics_util","22060",2016,18401,14,"22060201614",69135,65622,0.271497193950347,0.640821675657554,205300,34543
"4560","220602016","public_nonprofit","22060",2016,823,15,"22060201615",69135,65622,0.271497193950347,0.640821675657554,205300,34543
"4561","221402013","business_services","22140",2013,7586,11,"22140201311",43787,126503,0.128788165411827,0.626807269392821,130500,50415
"4562","221402013","consumer_services","22140",2013,18120,12,"22140201312",43787,126503,0.128788165411827,0.626807269392821,130500,50415
"4563","221402013","goods_producing","22140",2013,10623,13,"22140201313",43787,126503,0.128788165411827,0.626807269392821,130500,50415
"4564","221402013","logistics_util","22140",2013,16332,14,"22140201314",43787,126503,0.128788165411827,0.626807269392821,130500,50415
"4565","221402013","public_nonprofit","22140",2013,2222,15,"22140201315",43787,126503,0.128788165411827,0.626807269392821,130500,50415
"4566","221402014","business_services","22140",2014,8866,11,"22140201411",48773,123785,0.160185043973362,0.63565052308438,151500,50525
"4567","221402014","consumer_services","22140",2014,19694,12,"22140201412",48773,123785,0.160185043973362,0.63565052308438,151500,50525
"4568","221402014","goods_producing","22140",2014,10268,13,"22140201413",48773,123785,0.160185043973362,0.63565052308438,151500,50525
"4569","221402014","logistics_util","22140",2014,18019,14,"22140201414",48773,123785,0.160185043973362,0.63565052308438,151500,50525
"4570","221402014","public_nonprofit","22140",2014,1423,15,"22140201415",48773,123785,0.160185043973362,0.63565052308438,151500,50525
"4571","221402015","business_services","22140",2015,9062,11,"22140201511",49613,118737,0.141240509955594,0.646731852750196,147800,51078
"4572","221402015","consumer_services","22140",2015,20041,12,"22140201512",49613,118737,0.141240509955594,0.646731852750196,147800,51078
"4573","221402015","goods_producing","22140",2015,12109,13,"22140201513",49613,118737,0.141240509955594,0.646731852750196,147800,51078
"4574","221402015","logistics_util","22140",2015,15503,14,"22140201514",49613,118737,0.141240509955594,0.646731852750196,147800,51078
"4575","221402015","public_nonprofit","22140",2015,1500,15,"22140201515",49613,118737,0.141240509955594,0.646731852750196,147800,51078
"4576","221402016","business_services","22140",2016,8784,11,"22140201611",52003,115079,0.165685083456581,0.658052294510727,153100,46106
"4577","221402016","consumer_services","22140",2016,17524,12,"22140201612",52003,115079,0.165685083456581,0.658052294510727,153100,46106
"4578","221402016","goods_producing","22140",2016,9570,13,"22140201613",52003,115079,0.165685083456581,0.658052294510727,153100,46106
"4579","221402016","logistics_util","22140",2016,18811,14,"22140201614",52003,115079,0.165685083456581,0.658052294510727,153100,46106
"4580","221402016","public_nonprofit","22140",2016,1198,15,"22140201615",52003,115079,0.165685083456581,0.658052294510727,153100,46106
"4581","221402017","business_services","22140",2017,8096,11,"22140201711",45942,126926,0.140222630391637,0.639120432377921,156300,47676
"4582","221402017","consumer_services","22140",2017,16256,12,"22140201712",45942,126926,0.140222630391637,0.639120432377921,156300,47676
"4583","221402017","goods_producing","22140",2017,11303,13,"22140201713",45942,126926,0.140222630391637,0.639120432377921,156300,47676
"4584","221402017","logistics_util","22140",2017,17848,14,"22140201714",45942,126926,0.140222630391637,0.639120432377921,156300,47676
"4585","221402017","public_nonprofit","22140",2017,1460,15,"22140201715",45942,126926,0.140222630391637,0.639120432377921,156300,47676
"4586","221802010","business_services","22180",2010,15544,11,"22180201011",43458,367733,0.236682391424825,0.603543875583644,127500,135617
"4587","221802010","consumer_services","22180",2010,54868,12,"22180201012",43458,367733,0.236682391424825,0.603543875583644,127500,135617
"4588","221802010","goods_producing","22180",2010,14640,13,"22180201013",43458,367733,0.236682391424825,0.603543875583644,127500,135617
"4589","221802010","logistics_util","22180",2010,60915,14,"22180201014",43458,367733,0.236682391424825,0.603543875583644,127500,135617
"4590","221802010","public_nonprofit","22180",2010,5690,15,"22180201015",43458,367733,0.236682391424825,0.603543875583644,127500,135617
"4591","221802011","business_services","22180",2011,14630,11,"22180201111",42955,374157,0.205332067385122,0.602396854796249,136400,133428
"4592","221802011","consumer_services","22180",2011,57080,12,"22180201112",42955,374157,0.205332067385122,0.602396854796249,136400,133428
"4593","221802011","goods_producing","22180",2011,12033,13,"22180201113",42955,374157,0.205332067385122,0.602396854796249,136400,133428
"4594","221802011","logistics_util","22180",2011,66253,14,"22180201114",42955,374157,0.205332067385122,0.602396854796249,136400,133428
"4595","221802011","public_nonprofit","22180",2011,4965,15,"22180201115",42955,374157,0.205332067385122,0.602396854796249,136400,133428
"4596","221802012","business_services","22180",2012,12374,11,"22180201211",44823,374585,0.21649101812099,0.611239104609101,127500,134456
"4597","221802012","consumer_services","22180",2012,53655,12,"22180201212",44823,374585,0.21649101812099,0.611239104609101,127500,134456
"4598","221802012","goods_producing","22180",2012,11456,13,"22180201213",44823,374585,0.21649101812099,0.611239104609101,127500,134456
"4599","221802012","logistics_util","22180",2012,67681,14,"22180201214",44823,374585,0.21649101812099,0.611239104609101,127500,134456
"4600","221802012","public_nonprofit","22180",2012,5787,15,"22180201215",44823,374585,0.21649101812099,0.611239104609101,127500,134456
"4601","221802013","business_services","22180",2013,14882,11,"22180201311",42968,377193,0.223210951003639,0.610462018118046,132200,130719
"4602","221802013","consumer_services","22180",2013,54041,12,"22180201312",42968,377193,0.223210951003639,0.610462018118046,132200,130719
"4603","221802013","goods_producing","22180",2013,13035,13,"22180201313",42968,377193,0.223210951003639,0.610462018118046,132200,130719
"4604","221802013","logistics_util","22180",2013,60237,14,"22180201314",42968,377193,0.223210951003639,0.610462018118046,132200,130719
"4605","221802013","public_nonprofit","22180",2013,5366,15,"22180201315",42968,377193,0.223210951003639,0.610462018118046,132200,130719
"4606","221802014","business_services","22180",2014,17352,11,"22180201411",42181,377939,0.223635472389762,0.62074832181913,125900,140376
"4607","221802014","consumer_services","22180",2014,58073,12,"22180201412",42181,377939,0.223635472389762,0.62074832181913,125900,140376
"4608","221802014","goods_producing","22180",2014,11377,13,"22180201413",42181,377939,0.223635472389762,0.62074832181913,125900,140376
"4609","221802014","logistics_util","22180",2014,65578,14,"22180201414",42181,377939,0.223635472389762,0.62074832181913,125900,140376
"4610","221802014","public_nonprofit","22180",2014,6563,15,"22180201415",42181,377939,0.223635472389762,0.62074832181913,125900,140376
"4611","221802015","business_services","22180",2015,13368,11,"22180201511",41921,376509,0.252013284051039,0.62300502776826,127800,140806
"4612","221802015","consumer_services","22180",2015,56182,12,"22180201512",41921,376509,0.252013284051039,0.62300502776826,127800,140806
"4613","221802015","goods_producing","22180",2015,14335,13,"22180201513",41921,376509,0.252013284051039,0.62300502776826,127800,140806
"4614","221802015","logistics_util","22180",2015,64891,14,"22180201514",41921,376509,0.252013284051039,0.62300502776826,127800,140806
"4615","221802015","public_nonprofit","22180",2015,6039,15,"22180201515",41921,376509,0.252013284051039,0.62300502776826,127800,140806
"4616","221802016","business_services","22180",2016,14720,11,"22180201611",45293,380389,0.236595512227918,0.625622717796782,134600,144790
"4617","221802016","consumer_services","22180",2016,61062,12,"22180201612",45293,380389,0.236595512227918,0.625622717796782,134600,144790
"4618","221802016","goods_producing","22180",2016,11984,13,"22180201613",45293,380389,0.236595512227918,0.625622717796782,134600,144790
"4619","221802016","logistics_util","22180",2016,70168,14,"22180201614",45293,380389,0.236595512227918,0.625622717796782,134600,144790
"4620","221802016","public_nonprofit","22180",2016,6834,15,"22180201615",45293,380389,0.236595512227918,0.625622717796782,134600,144790
"4621","221802017","business_services","22180",2017,19730,11,"22180201711",44757,386662,0.236212118047578,0.619132472288459,138100,146480
"4622","221802017","consumer_services","22180",2017,52429,12,"22180201712",44757,386662,0.236212118047578,0.619132472288459,138100,146480
"4623","221802017","goods_producing","22180",2017,15510,13,"22180201713",44757,386662,0.236212118047578,0.619132472288459,138100,146480
"4624","221802017","logistics_util","22180",2017,72251,14,"22180201714",44757,386662,0.236212118047578,0.619132472288459,138100,146480
"4625","221802017","public_nonprofit","22180",2017,6626,15,"22180201715",44757,386662,0.236212118047578,0.619132472288459,138100,146480
"4626","221802018","business_services","22180",2018,15660,11,"22180201811",46679,387094,0.258318461151663,0.626780575260789,138700,148082
"4627","221802018","consumer_services","22180",2018,58526,12,"22180201812",46679,387094,0.258318461151663,0.626780575260789,138700,148082
"4628","221802018","goods_producing","22180",2018,14150,13,"22180201813",46679,387094,0.258318461151663,0.626780575260789,138700,148082
"4629","221802018","logistics_util","22180",2018,75671,14,"22180201814",46679,387094,0.258318461151663,0.626780575260789,138700,148082
"4630","221802018","public_nonprofit","22180",2018,6246,15,"22180201815",46679,387094,0.258318461151663,0.626780575260789,138700,148082
"4631","221802019","business_services","22180",2019,28456,11,"22180201911",47597,526719,0.237838587352975,0.629834883495754,144800,203390
"4632","221802019","consumer_services","22180",2019,74719,12,"22180201912",47597,526719,0.237838587352975,0.629834883495754,144800,203390
"4633","221802019","goods_producing","22180",2019,27723,13,"22180201913",47597,526719,0.237838587352975,0.629834883495754,144800,203390
"4634","221802019","logistics_util","22180",2019,91930,14,"22180201914",47597,526719,0.237838587352975,0.629834883495754,144800,203390
"4635","221802019","public_nonprofit","22180",2019,8518,15,"22180201915",47597,526719,0.237838587352975,0.629834883495754,144800,203390
"4636","222202010","business_services","22220",2010,27998,11,"22220201011",45101,465780,0.251092986897992,0.620713641633389,146300,213890
"4637","222202010","consumer_services","22220",2010,73024,12,"22220201012",45101,465780,0.251092986897992,0.620713641633389,146300,213890
"4638","222202010","goods_producing","22220",2010,27023,13,"22220201013",45101,465780,0.251092986897992,0.620713641633389,146300,213890
"4639","222202010","logistics_util","22220",2010,111357,14,"22220201014",45101,465780,0.251092986897992,0.620713641633389,146300,213890
"4640","222202010","public_nonprofit","22220",2010,8407,15,"22220201015",45101,465780,0.251092986897992,0.620713641633389,146300,213890
"4641","222202011","business_services","22220",2011,30160,11,"22220201111",45138,475085,0.277817158065789,0.629525242851279,141600,218630
"4642","222202011","consumer_services","22220",2011,76642,12,"22220201112",45138,475085,0.277817158065789,0.629525242851279,141600,218630
"4643","222202011","goods_producing","22220",2011,29712,13,"22220201113",45138,475085,0.277817158065789,0.629525242851279,141600,218630
"4644","222202011","logistics_util","22220",2011,113399,14,"22220201114",45138,475085,0.277817158065789,0.629525242851279,141600,218630
"4645","222202011","public_nonprofit","22220",2011,8656,15,"22220201115",45138,475085,0.277817158065789,0.629525242851279,141600,218630
"4646","222202012","business_services","22220",2012,29034,11,"22220201211",45611,482013,0.280926052750263,0.621010221716012,137200,220166
"4647","222202012","consumer_services","22220",2012,72762,12,"22220201212",45611,482013,0.280926052750263,0.621010221716012,137200,220166
"4648","222202012","goods_producing","22220",2012,28831,13,"22220201213",45611,482013,0.280926052750263,0.621010221716012,137200,220166
"4649","222202012","logistics_util","22220",2012,111916,14,"22220201214",45611,482013,0.280926052750263,0.621010221716012,137200,220166
"4650","222202012","public_nonprofit","22220",2012,8711,15,"22220201215",45611,482013,0.280926052750263,0.621010221716012,137200,220166
"4651","222202013","business_services","22220",2013,30500,11,"22220201311",47905,491755,0.282411802187228,0.625522872161951,141000,226056
"4652","222202013","consumer_services","22220",2013,75748,12,"22220201312",47905,491755,0.282411802187228,0.625522872161951,141000,226056
"4653","222202013","goods_producing","22220",2013,26686,13,"22220201313",47905,491755,0.282411802187228,0.625522872161951,141000,226056
"4654","222202013","logistics_util","22220",2013,122968,14,"22220201314",47905,491755,0.282411802187228,0.625522872161951,141000,226056
"4655","222202013","public_nonprofit","22220",2013,7436,15,"22220201315",47905,491755,0.282411802187228,0.625522872161951,141000,226056
"4656","222202014","business_services","22220",2014,29314,11,"22220201411",50128,503046,0.278633191747573,0.629000131200725,152300,236965
"4657","222202014","consumer_services","22220",2014,82116,12,"22220201412",50128,503046,0.278633191747573,0.629000131200725,152300,236965
"4658","222202014","goods_producing","22220",2014,32221,13,"22220201413",50128,503046,0.278633191747573,0.629000131200725,152300,236965
"4659","222202014","logistics_util","22220",2014,118851,14,"22220201414",50128,503046,0.278633191747573,0.629000131200725,152300,236965
"4660","222202014","public_nonprofit","22220",2014,10762,15,"22220201415",50128,503046,0.278633191747573,0.629000131200725,152300,236965
"4661","222202015","business_services","22220",2015,32036,11,"22220201511",50788,515403,0.307984861129503,0.630044838699037,159800,242001
"4662","222202015","consumer_services","22220",2015,80474,12,"22220201512",50788,515403,0.307984861129503,0.630044838699037,159800,242001
"4663","222202015","goods_producing","22220",2015,32976,13,"22220201513",50788,515403,0.307984861129503,0.630044838699037,159800,242001
"4664","222202015","logistics_util","22220",2015,129681,14,"22220201514",50788,515403,0.307984861129503,0.630044838699037,159800,242001
"4665","222202015","public_nonprofit","22220",2015,8725,15,"22220201515",50788,515403,0.307984861129503,0.630044838699037,159800,242001
"4666","222202016","business_services","22220",2016,30552,11,"22220201611",51848,527153,0.309033519620505,0.628637226763388,166600,248573
"4667","222202016","consumer_services","22220",2016,82050,12,"22220201612",51848,527153,0.309033519620505,0.628637226763388,166600,248573
"4668","222202016","goods_producing","22220",2016,34508,13,"22220201613",51848,527153,0.309033519620505,0.628637226763388,166600,248573
"4669","222202016","logistics_util","22220",2016,130802,14,"22220201614",51848,527153,0.309033519620505,0.628637226763388,166600,248573
"4670","222202016","public_nonprofit","22220",2016,10741,15,"22220201615",51848,527153,0.309033519620505,0.628637226763388,166600,248573
"4671","222202017","business_services","22220",2017,34516,11,"22220201711",56038,535557,0.318085254116597,0.631953274814819,173100,256913
"4672","222202017","consumer_services","22220",2017,87143,12,"22220201712",56038,535557,0.318085254116597,0.631953274814819,173100,256913
"4673","222202017","goods_producing","22220",2017,36802,13,"22220201713",56038,535557,0.318085254116597,0.631953274814819,173100,256913
"4674","222202017","logistics_util","22220",2017,138737,14,"22220201714",56038,535557,0.318085254116597,0.631953274814819,173100,256913
"4675","222202017","public_nonprofit","22220",2017,11385,15,"22220201715",56038,535557,0.318085254116597,0.631953274814819,173100,256913
"4676","222202018","business_services","22220",2018,41968,11,"22220201811",57911,553795,0.315844058690515,0.637243023140332,173600,269028
"4677","222202018","consumer_services","22220",2018,85495,12,"22220201812",57911,553795,0.315844058690515,0.637243023140332,173600,269028
"4678","222202018","goods_producing","22220",2018,38117,13,"22220201813",57911,553795,0.315844058690515,0.637243023140332,173600,269028
"4679","222202018","logistics_util","22220",2018,137174,14,"22220201814",57911,553795,0.315844058690515,0.637243023140332,173600,269028
"4680","222202018","public_nonprofit","22220",2018,11905,15,"22220201815",57911,553795,0.315844058690515,0.637243023140332,173600,269028
"4681","222202019","business_services","22220",2019,36804,11,"22220201911",61674,536120,0.330493168357474,0.636163545474894,196300,258136
"4682","222202019","consumer_services","22220",2019,87513,12,"22220201912",61674,536120,0.330493168357474,0.636163545474894,196300,258136
"4683","222202019","goods_producing","22220",2019,39888,13,"22220201913",61674,536120,0.330493168357474,0.636163545474894,196300,258136
"4684","222202019","logistics_util","22220",2019,135236,14,"22220201914",61674,536120,0.330493168357474,0.636163545474894,196300,258136
"4685","222202019","public_nonprofit","22220",2019,10184,15,"22220201915",61674,536120,0.330493168357474,0.636163545474894,196300,258136
"4686","223802012","business_services","22380",2012,9384,11,"22380201211",45640,136011,0.297594580193347,0.579526655932241,214300,65614
"4687","223802012","consumer_services","22380",2012,27169,12,"22380201212",45640,136011,0.297594580193347,0.579526655932241,214300,65614
"4688","223802012","goods_producing","22380",2012,7626,13,"22380201213",45640,136011,0.297594580193347,0.579526655932241,214300,65614
"4689","223802012","logistics_util","22380",2012,31453,14,"22380201214",45640,136011,0.297594580193347,0.579526655932241,214300,65614
"4690","223802012","public_nonprofit","22380",2012,2411,15,"22380201215",45640,136011,0.297594580193347,0.579526655932241,214300,65614
"4691","223802013","business_services","22380",2013,6670,11,"22380201311",50637,136539,0.34322564643145,0.59056386819883,204800,64735
"4692","223802013","consumer_services","22380",2013,29406,12,"22380201312",50637,136539,0.34322564643145,0.59056386819883,204800,64735
"4693","223802013","goods_producing","22380",2013,7458,13,"22380201313",50637,136539,0.34322564643145,0.59056386819883,204800,64735
"4694","223802013","logistics_util","22380",2013,28310,14,"22380201314",50637,136539,0.34322564643145,0.59056386819883,204800,64735
"4695","223802013","public_nonprofit","22380",2013,1625,15,"22380201315",50637,136539,0.34322564643145,0.59056386819883,204800,64735
"4696","223802014","business_services","22380",2014,9092,11,"22380201411",49757,137682,0.35163403558401,0.585392426025188,227500,64328
"4697","223802014","consumer_services","22380",2014,24578,12,"22380201412",49757,137682,0.35163403558401,0.585392426025188,227500,64328
"4698","223802014","goods_producing","22380",2014,7228,13,"22380201413",49757,137682,0.35163403558401,0.585392426025188,227500,64328
"4699","223802014","logistics_util","22380",2014,29767,14,"22380201414",49757,137682,0.35163403558401,0.585392426025188,227500,64328
"4700","223802014","public_nonprofit","22380",2014,2279,15,"22380201415",49757,137682,0.35163403558401,0.585392426025188,227500,64328
"4701","223802015","business_services","22380",2015,11256,11,"22380201511",53152,139097,0.330597933529785,0.578208013113151,228600,65735
"4702","223802015","consumer_services","22380",2015,29906,12,"22380201512",53152,139097,0.330597933529785,0.578208013113151,228600,65735
"4703","223802015","goods_producing","22380",2015,5681,13,"22380201513",53152,139097,0.330597933529785,0.578208013113151,228600,65735
"4704","223802015","logistics_util","22380",2015,28041,14,"22380201514",53152,139097,0.330597933529785,0.578208013113151,228600,65735
"4705","223802015","public_nonprofit","22380",2015,2846,15,"22380201515",53152,139097,0.330597933529785,0.578208013113151,228600,65735
"4706","224202010","business_services","22420",2010,18768,11,"22420201011",38819,424926,0.192439936007753,0.660489120458621,94100,151813
"4707","224202010","consumer_services","22420",2010,62001,12,"22420201012",38819,424926,0.192439936007753,0.660489120458621,94100,151813
"4708","224202010","goods_producing","22420",2010,12896,13,"22420201013",38819,424926,0.192439936007753,0.660489120458621,94100,151813
"4709","224202010","logistics_util","22420",2010,76801,14,"22420201014",38819,424926,0.192439936007753,0.660489120458621,94100,151813
"4710","224202010","public_nonprofit","22420",2010,4370,15,"22420201015",38819,424926,0.192439936007753,0.660489120458621,94100,151813
"4711","224202011","business_services","22420",2011,16232,11,"22420201111",40843,422080,0.180994716394162,0.664094484457923,87900,157944
"4712","224202011","consumer_services","22420",2011,60698,12,"22420201112",40843,422080,0.180994716394162,0.664094484457923,87900,157944
"4713","224202011","goods_producing","22420",2011,13725,13,"22420201113",40843,422080,0.180994716394162,0.664094484457923,87900,157944
"4714","224202011","logistics_util","22420",2011,82687,14,"22420201114",40843,422080,0.180994716394162,0.664094484457923,87900,157944
"4715","224202011","public_nonprofit","22420",2011,6698,15,"22420201115",40843,422080,0.180994716394162,0.664094484457923,87900,157944
"4716","224202012","business_services","22420",2012,17034,11,"22420201211",40323,418408,0.194148821732333,0.666536012695742,84100,158154
"4717","224202012","consumer_services","22420",2012,61420,12,"22420201212",40323,418408,0.194148821732333,0.666536012695742,84100,158154
"4718","224202012","goods_producing","22420",2012,15344,13,"22420201213",40323,418408,0.194148821732333,0.666536012695742,84100,158154
"4719","224202012","logistics_util","22420",2012,85312,14,"22420201214",40323,418408,0.194148821732333,0.666536012695742,84100,158154
"4720","224202012","public_nonprofit","22420",2012,4595,15,"22420201215",40323,418408,0.194148821732333,0.666536012695742,84100,158154
"4721","224202013","business_services","22420",2013,16766,11,"22420201311",41249,415376,0.192695418080784,0.668919244250992,82800,162987
"4722","224202013","consumer_services","22420",2013,62995,12,"22420201312",41249,415376,0.192695418080784,0.668919244250992,82800,162987
"4723","224202013","goods_producing","22420",2013,12803,13,"22420201313",41249,415376,0.192695418080784,0.668919244250992,82800,162987
"4724","224202013","logistics_util","22420",2013,84046,14,"22420201314",41249,415376,0.192695418080784,0.668919244250992,82800,162987
"4725","224202013","public_nonprofit","22420",2013,7284,15,"22420201315",41249,415376,0.192695418080784,0.668919244250992,82800,162987
"4726","224202014","business_services","22420",2014,18730,11,"22420201411",41682,412895,0.202689051462262,0.673694280628247,93800,159125
"4727","224202014","consumer_services","22420",2014,57932,12,"22420201412",41682,412895,0.202689051462262,0.673694280628247,93800,159125
"4728","224202014","goods_producing","22420",2014,13789,13,"22420201413",41682,412895,0.202689051462262,0.673694280628247,93800,159125
"4729","224202014","logistics_util","22420",2014,81277,14,"22420201414",41682,412895,0.202689051462262,0.673694280628247,93800,159125
"4730","224202014","public_nonprofit","22420",2014,7926,15,"22420201415",41682,412895,0.202689051462262,0.673694280628247,93800,159125
"4731","224202015","business_services","22420",2015,20876,11,"22420201511",44025,410849,0.207523037956493,0.677487349366799,99200,168901
"4732","224202015","consumer_services","22420",2015,60481,12,"22420201512",44025,410849,0.207523037956493,0.677487349366799,99200,168901
"4733","224202015","goods_producing","22420",2015,16151,13,"22420201513",44025,410849,0.207523037956493,0.677487349366799,99200,168901
"4734","224202015","logistics_util","22420",2015,89320,14,"22420201514",44025,410849,0.207523037956493,0.677487349366799,99200,168901
"4735","224202015","public_nonprofit","22420",2015,7242,15,"22420201515",44025,410849,0.207523037956493,0.677487349366799,99200,168901
"4736","224202016","business_services","22420",2016,18158,11,"22420201611",43955,408615,0.200870354491869,0.682150679735203,106900,166593
"4737","224202016","consumer_services","22420",2016,59354,12,"22420201612",43955,408615,0.200870354491869,0.682150679735203,106900,166593
"4738","224202016","goods_producing","22420",2016,16222,13,"22420201613",43955,408615,0.200870354491869,0.682150679735203,106900,166593
"4739","224202016","logistics_util","22420",2016,91625,14,"22420201614",43955,408615,0.200870354491869,0.682150679735203,106900,166593
"4740","224202016","public_nonprofit","22420",2016,5718,15,"22420201615",43955,408615,0.200870354491869,0.682150679735203,106900,166593
"4741","224202017","business_services","22420",2017,22726,11,"22420201711",46298,407385,0.208538846453959,0.685793536826344,110000,171775
"4742","224202017","consumer_services","22420",2017,63030,12,"22420201712",46298,407385,0.208538846453959,0.685793536826344,110000,171775
"4743","224202017","goods_producing","22420",2017,14699,13,"22420201713",46298,407385,0.208538846453959,0.685793536826344,110000,171775
"4744","224202017","logistics_util","22420",2017,94290,14,"22420201714",46298,407385,0.208538846453959,0.685793536826344,110000,171775
"4745","224202017","public_nonprofit","22420",2017,6739,15,"22420201715",46298,407385,0.208538846453959,0.685793536826344,110000,171775
"4746","224202018","business_services","22420",2018,24358,11,"22420201811",48127,406892,0.221881561919565,0.68937457605458,118700,178222
"4747","224202018","consumer_services","22420",2018,61248,12,"22420201812",48127,406892,0.221881561919565,0.68937457605458,118700,178222
"4748","224202018","goods_producing","22420",2018,17144,13,"22420201813",48127,406892,0.221881561919565,0.68937457605458,118700,178222
"4749","224202018","logistics_util","22420",2018,98811,14,"22420201814",48127,406892,0.221881561919565,0.68937457605458,118700,178222
"4750","224202018","public_nonprofit","22420",2018,6480,15,"22420201815",48127,406892,0.221881561919565,0.68937457605458,118700,178222
"4751","224202019","business_services","22420",2019,16986,11,"22420201911",50389,405813,0.215204832400147,0.692281913097905,128900,173534
"4752","224202019","consumer_services","22420",2019,60715,12,"22420201912",50389,405813,0.215204832400147,0.692281913097905,128900,173534
"4753","224202019","goods_producing","22420",2019,20311,13,"22420201913",50389,405813,0.215204832400147,0.692281913097905,128900,173534
"4754","224202019","logistics_util","22420",2019,95649,14,"22420201914",50389,405813,0.215204832400147,0.692281913097905,128900,173534
"4755","224202019","public_nonprofit","22420",2019,4710,15,"22420201915",50389,405813,0.215204832400147,0.692281913097905,128900,173534
"4756","225002010","business_services","22500",2010,10346,11,"22500201011",37590,205705,0.177044726311593,0.658447777156608,100800,80413
"4757","225002010","consumer_services","22500",2010,36210,12,"22500201012",37590,205705,0.177044726311593,0.658447777156608,100800,80413
"4758","225002010","goods_producing","22500",2010,6396,13,"22500201013",37590,205705,0.177044726311593,0.658447777156608,100800,80413
"4759","225002010","logistics_util","22500",2010,39904,14,"22500201014",37590,205705,0.177044726311593,0.658447777156608,100800,80413
"4760","225002010","public_nonprofit","22500",2010,3599,15,"22500201015",37590,205705,0.177044726311593,0.658447777156608,100800,80413
"4761","225002011","business_services","22500",2011,10158,11,"22500201111",39961,206161,0.185115743474666,0.657117495549595,107300,83672
"4762","225002011","consumer_services","22500",2011,37797,12,"22500201112",39961,206161,0.185115743474666,0.657117495549595,107300,83672
"4763","225002011","goods_producing","22500",2011,6795,13,"22500201113",39961,206161,0.185115743474666,0.657117495549595,107300,83672
"4764","225002011","logistics_util","22500",2011,43196,14,"22500201114",39961,206161,0.185115743474666,0.657117495549595,107300,83672
"4765","225002011","public_nonprofit","22500",2011,4142,15,"22500201115",39961,206161,0.185115743474666,0.657117495549595,107300,83672
"4766","225002012","business_services","22500",2012,10598,11,"22500201211",38163,206087,0.21243938280676,0.660400704556813,102700,84935
"4767","225002012","consumer_services","22500",2012,38271,12,"22500201212",38163,206087,0.21243938280676,0.660400704556813,102700,84935
"4768","225002012","goods_producing","22500",2012,7226,13,"22500201213",38163,206087,0.21243938280676,0.660400704556813,102700,84935
"4769","225002012","logistics_util","22500",2012,40186,14,"22500201214",38163,206087,0.21243938280676,0.660400704556813,102700,84935
"4770","225002012","public_nonprofit","22500",2012,3924,15,"22500201215",38163,206087,0.21243938280676,0.660400704556813,102700,84935
"4771","225002013","business_services","22500",2013,10694,11,"22500201311",38577,206261,0.205106147206346,0.665021501883536,112600,82040
"4772","225002013","consumer_services","22500",2013,32982,12,"22500201312",38577,206261,0.205106147206346,0.665021501883536,112600,82040
"4773","225002013","goods_producing","22500",2013,7790,13,"22500201313",38577,206261,0.205106147206346,0.665021501883536,112600,82040
"4774","225002013","logistics_util","22500",2013,41852,14,"22500201314",38577,206261,0.205106147206346,0.665021501883536,112600,82040
"4775","225002013","public_nonprofit","22500",2013,2605,15,"22500201315",38577,206261,0.205106147206346,0.665021501883536,112600,82040
"4776","225002014","business_services","22500",2014,10494,11,"22500201411",40139,207030,0.196558738155733,0.667280104332705,108700,84893
